,next_stop_distance,total_waiting_time,wifi_count,honks,rsi,zone_highway,zone_market_place,zone_normal_city,time_level_1,time_level_2,time_level_3,time_level_4,Population_density_dense,Population_density_medium,Population_density_sparse,Weekend/day_Week-day,Weekend/day_Week-end,Turn
1732,0.007165002404633489,0.006339144215530904,0.0,0.02242152466367713,0.5147755929536741,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
1733,0.04549606369466638,0.004754358161648178,0.1038961038961039,0.0,0.4703543419488075,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
1734,0.19267089949226096,0.001584786053882726,0.0,0.0,0.5801703728830251,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
1735,0.4373683696849231,0.0,0.0,0.0,0.49422453798192484,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
1736,0.062391427088746926,0.05229793977812995,0.2077922077922078,0.0,0.5080307823555058,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
1737,0.06440705915822456,0.003784750717497101,0.19403751316497864,0.0,0.5206446804964772,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1
1738,0.08653046195939212,0.03169572107765452,0.4025974025974026,0.0,0.5011112718511704,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1
1739,0.5500779037159946,0.003169572107765452,0.012987012987012988,0.017937219730941704,0.49772266902720197,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
1740,0.020327119722087807,0.003169572107765452,0.05194805194805195,0.0,0.5020794674827171,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
1741,0.001711843847063319,0.003169572107765452,0.0,0.0,0.5038619752221911,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
1742,0.06286049338440808,0.003169572107765452,0.16883116883116883,0.0076688518494265265,0.5568684682291207,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1
1743,0.2517429358142564,0.00792393026941363,0.12987012987012989,0.0,0.5101480709473917,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1
1744,0.09827094893432904,0.0035604908153073745,0.025974025974025976,0.012789229494729272,0.39426706628920344,0.0,1.0,0.0,0.0,0.04933394089179066,0.0,0.9506660591082093,0.0,1.0,0.0,1.0,0.0,1
