next_stop_distance,total_waiting_time,wifi_count,honks,rsi,Signal,bus_stop,Turn,zone_highway,zone_market_place,zone_normal_city,time_level_1,time_level_2,time_level_3,time_level_4,Population_density_dense,Population_density_medium,Population_density_sparse,Weekend/day_Week-day,Weekend/day_Week-end,Congestion
1393.24353013,3,8,6,8.81695405555556,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0
263.232826149,23,2,25,8.78795768518518,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0
3153.02922861,1,0,2,8.81855,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1
3153.02922861,3,8,4,7.801013925,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0
51.0157906483,50,10,0,9.14026996607143,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1
31.2921159517,631,19,0,9.69339565434781,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0
107.598622089,16,3,0,9.95651343333334,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0
27.3826921639,33,9,0,8.02647349076923,1,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0
340.597350234,6,7,0,8.65095513,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0
34.589698054,4,8,0,8.478093695,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0
648.083562309,1,0,0,8.603073,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0
217.036211334,1,0,0,9.1405715,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0
47.6183385436,25,2,0,8.84471811860465,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1
67.0263165389,9,3,0,7.79488683529412,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1
949.336512871,11,4,0,8.18016709090909,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0
2267.53489485,1,0,0,8.3026047,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0
1508.39195774,1,4,0,9.617012,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0
91.8625599972,1,0,0,9.551178,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
156.441989151,20,17,0,9.2293247452381,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1
219.595954291,3,15,0,7.85779034285714,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
407.094180001,31,36,0,8.9437940852459,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0
363.960449705,6,77,0,8.71027622222222,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0
106.572453285,1,0,0,9.23753375,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
276.84167548,14,5,0,8.9626494375,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0
33.0840124024,1,0,0,8.8784025,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
518.077752827,4,9,0,9.199225,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0
651.026803289,1,0,0,9.594269,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0
156.966026542,1,7,0,8.26070425,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0
1433.14943835,1,0,0,7.4203338,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0
1433.14943835,2,4,0,7.480190275,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0
36.4328552523,95,12,0,8.68980694715447,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0
52.6416598279,1,0,0,8.701233,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0
25.6029717062,13,3,0,9.00381395238095,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0
18.5438404838,37,6,0,8.3937160295082,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1
34.3645058724,1,0,0,9.2818295,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0
1035.47820491,3,0,0,8.25072475,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0
262.945555173,1,0,0,5.749176,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1
361.708273747,2,2,0,7.30301828,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0
885.887689378,3,4,0,8.06716921666667,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1
964.089067056,1,0,0,7.2443618,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0
802.453942534,1,0,0,7.46941385,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0
199.73174724,1,0,0,8.8568575,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0
733.654179012,2,0,0,6.28947191666667,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0
634.621119639,3,0,0,7.6018159,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1
465.277380989,4,6,0,8.88820017272727,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0
396.796482116,6,4,0,10.0931353636364,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1
207.504841836,1,32,0,7.59391785,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0
79.860222758,1,0,0,9.42547625,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0
441.781406794,1,0,0,5.163803,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0
595.397756472,1,0,0,9.4434355,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0
607.770169963,3,14,0,7.6154659,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0
500.958172823,1,0,0,9.7151795,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1
193.868440654,2,0,0,8.07059928,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0
226.654248881,3,0,0,7.926947,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0
171.048415351,1,0,0,9.600258,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0
249.279360354,1,0,0,7.8453065,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0
327.949918865,8,5,0,7.93533022,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0
82.7391616549,2,4,0,8.39597312142857,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0
300.930288057,1,4,0,17.425697,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0
99.0474121243,13,3,0,9.30297680555556,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
375.37830166,9,4,0,8.327450544,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0
584.254170862,2,0,0,7.64937833333333,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
54.9621997117,3,3,0,8.92419425,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
54.9621997117,7,0,0,8.7883205,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
59.1951105167,1,0,0,8.8939665,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
20.8040716906,2,0,0,8.42829866666667,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
23.8857612127,17,5,0,8.555761744,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
15.1479408607,1,0,0,8.13021865,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1
20.99575726,4,0,0,8.63659158333333,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1
19.9924386797,1,0,0,8.627014,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
1256.19775825,6,6,0,8.83930127777778,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
24.4647458059,1,0,0,8.96459175,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1
41.3775041499,3,0,0,8.87772258571429,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
373.368979007,4,0,0,9.32691966666667,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0
852.685279298,5,10,0,8.54229619230769,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1
1845.27884603,2,1,0,8.31696315,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
155.091928102,1,1,0,9.16809845,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
1359.25049455,2,1,0,8.4637268,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0
401.741122473,2,13,0,8.22855058571429,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
39.7804963979,1,14,0,6.91516135,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
15.5395618783,2,0,0,9.2239685,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
293.955302424,55,9,0,8.30569986153847,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
349.232416184,17,29,0,8.81419745454546,1,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0
41.5573371519,1,31,0,7.4083632,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
28.8120294416,1,0,0,7.552017,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1
456.929723264,2,0,0,8.8424885,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0
281.784581162,7,13,0,8.38998867,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
567.109261202,2,0,0,6.90259165,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
282.248577056,2,13,0,7.062999775,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0
168.823592194,10,6,0,8.36108840714286,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0
249.452827497,3,9,0,8.24202566,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0
166.47903313,3,8,0,7.82064211,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0
167.378660915,11,11,0,7.51610307857143,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0
99.7898254459,5,15,0,7.75766624210526,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0
284.535613511,1,0,0,5.88565065,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
385.846603326,15,3,0,8.76121369473684,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
385.846603326,4,7,0,8.17876348888889,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
51.0157906483,50,10,0,9.14026996607143,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1
31.2921159517,631,19,0,9.69339565434781,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0
107.598622089,16,3,0,9.95651343333334,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0
27.3826921639,33,9,0,8.02647349076923,1,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0
340.597350234,6,7,0,8.65095513,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0
34.589698054,4,8,0,8.478093695,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0
648.083562309,1,0,0,8.603073,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0
217.036211334,1,0,0,9.1405715,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0
47.6183385436,25,2,0,8.84471811860465,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1
67.0263165389,9,3,0,7.79488683529412,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1
949.336512871,11,4,0,8.18016709090909,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0
2267.53489485,1,0,0,8.3026047,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0
1508.39195774,1,4,0,9.617012,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0
91.8625599972,1,0,0,9.551178,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
156.441989151,20,17,0,9.2293247452381,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1
219.595954291,3,15,0,7.85779034285714,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
407.094180001,31,36,0,8.9437940852459,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0
363.960449705,6,77,0,8.71027622222222,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0
106.572453285,1,0,0,9.23753375,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
276.84167548,14,5,0,8.9626494375,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0
33.0840124024,1,0,0,8.8784025,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
518.077752827,4,9,0,9.199225,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0
651.026803289,1,0,0,9.594269,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0
156.966026542,1,7,0,8.26070425,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0
1433.14943835,1,0,0,7.4203338,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0
1433.14943835,2,4,0,7.480190275,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0
109.461645743,198,20,0,9.33175062307693,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0
20.8178884737,1,0,0,9.6912385,1,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1
432.11339646,1,8,0,8.840103,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0
893.477428981,1,0,0,8.1290205,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1
36.0555281298,10,4,0,8.91243525357143,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0
377.012733547,7,4,0,9.40166894444444,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0
522.603957873,1,0,0,8.691658,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1
2331.59231412,4,0,0,9.189307,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1
735.007358913,1,6,0,8.5827255,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0
641.478671957,1,5,0,8.2678833,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1
456.617646482,1,0,0,7.54363235,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
1102.51839743,5,8,0,8.54191176363636,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1
291.293770041,23,10,0,8.98760608333333,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0
656.146054817,1,0,0,9.8121415,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
178.347080869,4,15,0,8.63077428571429,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0
400.8490486,1,0,0,8.66891475,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0
492.201607574,3,12,0,8.4733094,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0
96.3473514238,3,0,0,8.74233483333333,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
908.356290559,3,0,0,8.4675598,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0
908.356290559,2,0,0,9.1687015,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0
59.1951105167,1,0,0,8.8939665,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
20.8040716906,2,0,0,8.42829866666667,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
23.8857612127,17,5,0,8.555761744,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
15.1479408607,1,0,0,8.13021865,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1
20.99575726,4,0,0,8.63659158333333,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1
19.9924386797,1,0,0,8.627014,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
1256.19775825,6,6,0,8.83930127777778,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
24.4647458059,1,0,0,8.96459175,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1
41.3775041499,3,0,0,8.87772258571429,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
373.368979007,4,0,0,9.32691966666667,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0
852.685279298,5,10,0,8.54229619230769,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1
1845.27884603,2,1,0,8.31696315,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
155.091928102,1,1,0,9.16809845,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
1359.25049455,2,1,0,8.4637268,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0
401.741122473,2,13,0,8.22855058571429,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
39.7804963979,1,14,0,6.91516135,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
15.5395618783,2,0,0,9.2239685,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
293.955302424,55,9,0,8.30569986153847,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
349.232416184,17,29,0,8.81419745454546,1,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0
41.5573371519,1,31,0,7.4083632,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
28.8120294416,1,0,0,7.552017,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1
456.929723264,2,0,0,8.8424885,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0
281.784581162,7,13,0,8.38998867,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
567.109261202,2,0,0,6.90259165,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
282.248577056,2,13,0,7.062999775,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0
168.823592194,10,6,0,8.36108840714286,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0
249.452827497,3,9,0,8.24202566,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0
166.47903313,3,8,0,7.82064211,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0
167.378660915,11,11,0,7.51610307857143,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0
99.7898254459,5,15,0,7.75766624210526,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0
284.535613511,1,0,0,5.88565065,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
385.846603326,15,3,0,8.76121369473684,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
385.846603326,4,7,0,8.17876348888889,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
109.461645743,198,20,0,9.33175062307693,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0
20.8178884737,1,0,0,9.6912385,1,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1
432.11339646,1,8,0,8.840103,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0
893.477428981,1,0,0,8.1290205,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1
36.0555281298,10,4,0,8.91243525357143,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0
377.012733547,7,4,0,9.40166894444444,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0
522.603957873,1,0,0,8.691658,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1
2331.59231412,4,0,0,9.189307,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1
735.007358913,1,6,0,8.5827255,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0
641.478671957,1,5,0,8.2678833,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1
456.617646482,1,0,0,7.54363235,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
1102.51839743,5,8,0,8.54191176363636,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1
291.293770041,23,10,0,8.98760608333333,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0
656.146054817,1,0,0,9.8121415,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
178.347080869,4,15,0,8.63077428571429,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0
400.8490486,1,0,0,8.66891475,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0
492.201607574,3,12,0,8.4733094,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0
96.3473514238,3,0,0,8.74233483333333,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
908.356290559,3,0,0,8.4675598,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0
908.356290559,2,0,0,9.1687015,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0
797.729777577,5,3,0,8.66000023333333,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0
328.904380035,1,0,0,9.8420715,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
247.195083294,6,0,0,6.888822575,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
443.306509487,6,4,0,7.19394937777778,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
389.62471736,2,0,0,7.35010273333333,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
123.805734633,1,0,0,10.6704635,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
123.817833358,1,0,0,8.07874315,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1
810.079937885,3,0,0,8.45463122857143,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
341.861065253,1,45,0,11.468933,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
244.395243599,2,16,0,8.76970815,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
62.8052785823,1,0,0,8.4258957,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
1630.11602922,270,13,0,8.35691547658228,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
34.4598953439,1,0,0,8.6162415,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1
2249.66112308,1,0,0,8.6928555,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
481.0177401,1,0,0,7.650177,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1
393.527001429,6,3,0,8.3416539875,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1
883.332877937,4,2,0,7.70067664545454,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0
883.332877937,6,2,0,8.5542879,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1
25.189626675,12,8,0,8.77348650357143,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0
131.579802588,103,11,0,9.46233004927537,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0
1273.14381066,60,3,0,9.0777437382716,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0
55.3037924539,2,0,0,9.36123633333333,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1
380.834266318,16,0,0,9.350461375,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0
2800.26145544,9,14,0,8.61572705,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1
571.081317595,1,0,0,8.28583525,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0
156.156831006,7,7,0,8.21962906153846,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1
903.220753217,4,6,0,8.41967782666667,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1
30.2224483937,1,0,0,7.747139,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
303.576920904,34,10,0,9.03005489574468,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1
123.299769412,7,33,0,8.49353780833333,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0
255.679397372,1,0,0,8.127823,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
489.491804541,2,41,0,6.9474818,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1
278.327044008,39,14,0,8.63935652888889,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0
443.245367993,1,0,0,9.2303545,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
217.271288254,2,0,0,8.59349366,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
115.40956543,4,14,0,8.71130817083333,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
393.043687248,3,18,0,9.12431987142857,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0
406.557989564,33,14,0,9.85376563333333,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0
169.688057581,1,0,0,8.7598875,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0
377.86796043,8,7,0,8.74097737,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0
263.849964793,1,0,0,8.698845,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
151.945189783,2,2,0,10.0576575,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0
573.709971154,14,7,0,9.20238294090909,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
573.709971154,5,6,0,8.88950564545455,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
96.9482936977,215,17,202,7.72992030708954,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
37.8278893656,18,5,24,6.92936553333333,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
85.1637586276,7,6,25,6.99862514827586,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1
1218.02995001,1,0,2,7.21563725,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
39.7614241217,1,0,1,8.22478475,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
354.812037664,4,1,10,7.69826253333333,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0
2826.21163843,4,6,11,8.18545532857143,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1
270.581070606,1,0,2,5.2547835,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1
1561.46389427,1,0,0,6.4219514,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0
15.5565637316,15,1,17,9.2962515952381,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
296.69915472,1,0,1,8.3002015,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
385.744205983,20,29,25,3.65381429162963,1,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0
470.013991206,2,53,10,7.0121216,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1
20.3159844414,1,29,2,8.3025968,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
145.083703709,46,10,52,9.00555070303031,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
628.471232275,11,15,11,5.8703494,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0
64.7692524133,1,0,2,6.71643825,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
283.939524409,1,0,1,8.7347485,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
236.480913726,2,0,3,7.969204125,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0
421.553505721,1,9,1,7.90635665,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0
155.08244887,24,7,26,8.75241616216216,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0
170.621442234,2,9,2,7.43150833333333,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0
181.076863778,4,13,4,8.58232116666667,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0
198.64998993,2,2,5,10.21149612,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0
397.673096991,3,2,5,8.01170352222222,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
397.673096991,2,0,4,9.481144,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
517.205503704,4,3,2,8.65015916666667,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0
406.264963514,9,7,15,9.025527175,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0
540.709836998,6,2,6,9.505683925,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0
149.9822149,3,7,0,8.972972875,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0
261.612033767,24,6,10,9.08553850303031,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0
