,next_stop_distance,total_waiting_time,wifi_count,honks,rsi,zone_highway,zone_market_place,zone_normal_city,time_level_1,time_level_2,time_level_3,time_level_4,Population_density_dense,Population_density_medium,Population_density_sparse,Weekend/day_Week-day,Weekend/day_Week-end,bus_stop
1179,0.19677427329859443,0.003169572107765452,0.0,0.0,0.5478123237122309,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0
1180,0.005680105357975883,0.014263074484944533,0.1038961038961039,0.04035874439461883,0.5602626571373241,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
1181,0.26889756550041294,0.003169572107765452,0.0,0.008968609865470852,0.5755125339362028,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
1182,0.13789239442613566,0.001584786053882726,0.0,0.0,0.5507416949588634,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1
1183,0.013880456670375208,0.001584786053882726,0.0,0.0,0.486306917293073,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
1184,0.011469804579080808,0.003169572107765452,0.0,0.0,0.5142779138588355,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1
1185,0.06231823817765294,0.004348866624201804,0.09241821116632477,0.019710888163454333,0.5477118877178048,0.0,0.0,1.0,0.0,0.0,0.627932580064331,0.37206741993566905,0.627932580064331,0.37206741993566905,0.0,1.0,0.0,1
1186,0.026531108047789957,0.004754358161648178,0.0,0.02242152466367713,0.5382828059623064,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
1187,0.03307629877042726,0.011093502377179081,0.4285714285714286,0.04035874439461883,0.5408027506192732,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
1188,0.046937541966255276,0.025356576862123614,0.06493506493506494,0.0,0.4560515529891,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1
1189,0.13286465281995746,0.006339144215530904,0.2337662337662338,0.0,0.5540974419820137,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1
1190,0.19159897104210866,0.001584786053882726,0.0,0.0,0.5973907182847478,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1
1191,0.11787941318695827,0.001584786053882726,0.0,0.0,0.5502494324908287,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1
1192,0.0391624168947902,0.20443740095087165,0.0,0.4349775784753363,0.6171070318874566,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
1193,0.11194211961487749,0.006339144215530904,0.09090909090909091,0.0,0.5246203809857998,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
1194,0.250827187950351,0.00792393026941363,0.15700157766698003,0.056564156584982074,0.5855852199224573,0.9702928398808464,0.0,0.02970716011915364,0.0,0.02970716011915364,0.0,0.9702928398808464,0.0,1.0,0.0,1.0,0.0,1
1195,0.07262803261793765,0.022187004754358162,0.07792207792207792,0.007689841592289708,0.5329508827874655,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1
1196,0.006650014888374875,0.039619651347068144,0.19480519480519481,0.0,0.6100548583045383,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0
1197,0.02484342032078548,0.001584786053882726,0.0,0.004236924110584704,0.5794559676575477,0.0,0.0,1.0,0.5275829616698055,0.0,0.0,0.47241703833019455,0.0,0.47241703833019455,0.5275829616698055,0.47241703833019455,0.5275829616698055,1
1198,0.042720412143889816,0.006339144215530904,0.09090909090909091,0.0,0.4582314523874071,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1
1199,0.07605162470131736,0.004754358161648178,0.0,0.026905829596412557,0.569758475616782,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
1200,0.027903528050206988,0.006339144215530904,0.06493506493506494,0.04484304932735426,0.4750037092335117,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
1201,0.008521883385146577,0.001584786053882726,0.4025974025974026,0.0,0.4850145380995753,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
