,next_stop_distance,total_waiting_time,wifi_count,honks,rsi,zone_highway,zone_market_place,zone_normal_city,time_level_1,time_level_2,time_level_3,time_level_4,Population_density_dense,Population_density_medium,Population_density_sparse,Weekend/day_Week-day,Weekend/day_Week-end,Congestion
832,0.2517429358142564,0.00792393026941363,0.12987012987012989,0.02406378007218066,0.5216114777953076,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1
833,0.005293150457397841,0.001584786053882726,0.07365513103267798,0.0,0.5708487370018993,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1
834,0.14066007814263481,0.009546974418759072,0.7310614969000065,0.0,0.4891347345845789,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1
835,0.12868124481515658,0.001584786053882726,0.0,0.0,0.5586647644963377,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
836,0.05858603534172567,0.011093502377179081,0.0,0.0,0.5496295170454694,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
837,0.10209267995649823,0.002895509299766791,0.01074112166432266,0.0,0.48947027438496427,0.0,0.0,1.0,0.0,0.8270663681528448,0.0,0.17293363184715516,0.0,1.0,0.0,1.0,0.0,1
838,0.010792309918566004,0.07923930269413629,0.12987012987012989,0.0,0.5538135360093521,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1
839,0.06319220194092033,0.001584786053882726,0.0,0.008968609865470852,0.6165554571868178,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
840,0.14388436950685438,0.003169572107765452,0.1168831168831169,0.02242152466367713,0.5598535536370527,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
841,0.043095641327136835,0.004754358161648178,0.14285714285714288,0.02242152466367713,0.5445034462885069,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
842,0.024417211572342248,0.004754358161648178,0.0,0.0,0.5323839501778692,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
843,0.025686246893510976,0.001584786053882726,0.0,0.0,0.5155369989512774,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1
844,0.02529045178998118,0.001584786053882726,0.0,0.0,0.42850704709461496,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1
845,0.3968562934036364,0.001584786053882726,0.0,0.008967008356266232,0.680979552449274,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1
846,0.10213119444552796,0.0016462952425363635,0.0005040558187070802,0.00431025875318186,0.4898464816353978,0.9611877019595548,0.0,0.03881229804044517,0.0,0.03881229804044517,0.0,0.9611877019595548,0.0,1.0,0.0,0.03881229804044517,0.9611877019595548,1
847,0.2645549773854874,0.0025492103651577366,0.0,0.0,0.504900324282745,1.0,0.0,0.0,0.0,0.6085517404145319,0.0,0.39144825958546814,0.0,0.39144825958546814,0.6085517404145319,1.0,0.0,1
848,0.04714696081627495,0.004754358161648178,0.1038961038961039,0.0,0.4738271295966323,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
849,0.004060262371837272,0.003169572107765452,0.0,0.0,0.5271408612231427,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
850,0.0412690771078963,0.014513909137738626,0.10772683116295903,0.01529178475741844,0.5197487719818251,0.4316553331826146,0.0,0.5683446668173854,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1
851,0.023441777530126683,0.001584786053882726,0.0,0.0,0.5990469361865499,0.0,0.0,1.0,0.0,0.8072333958021829,0.0,0.1927666041978171,0.0,1.0,0.0,1.0,0.0,1
852,0.04216773998074219,0.006339144215530904,0.09090909090909091,0.0,0.43249138459960057,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
853,0.039788443791165605,0.01901743264659271,0.12987012987012989,0.0,0.5401748924792088,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1
854,0.015604450443905273,0.014263074484944533,0.03896103896103896,0.0673626240023827,0.4813620209123005,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1
855,0.011452912933781902,0.003169572107765452,0.03896103896103896,0.0,0.49907991615082203,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
856,0.12042800977728348,0.001584786053882726,0.0,0.002895585005334569,0.47234847705305183,1.0,0.0,0.0,0.0,0.3542845438103911,0.0,0.6457154561896089,0.0,0.6457154561896089,0.3542845438103911,1.0,0.0,1
857,0.05796162316849898,0.004754358161648178,0.25974025974025977,0.026905829596412557,0.5380569487329199,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
858,0.011571748202180942,0.01995712295573774,0.03654689389427235,0.010952163630389743,0.5707319663868962,1.0,0.0,0.0,0.0,0.7964722925352573,0.0,0.2035277074647427,0.0,0.2035277074647427,0.7964722925352573,0.0,1.0,1
859,0.026665207703721716,0.001584786053882726,0.0,0.0,0.5126355308772331,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
860,0.5318939389679543,0.003169572107765452,0.0,0.008968609865470852,0.5171482620832929,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
861,0.1265534236469286,0.012678288431061807,0.1168831168831169,0.0,0.5548887364022675,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
862,0.009323861667885968,0.002374665038849961,0.0,0.00449853238103744,0.5448520281203186,0.5015863604856745,0.0,0.4984136395143255,0.0,0.4984136395143255,0.0,0.5015863604856745,0.0,1.0,0.0,0.4984136395143255,0.5015863604856745,1
863,0.6962447919122243,0.006339144215530904,0.0,0.02242152466367713,0.5564542762733823,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1
